Year,New Player Name,Count Records,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Player-additional
2020,Hamidou Diallo,1,Hamidou Diallo,SF,21,OKC,46,896,9.3,0.491,0.193,0.213,5.6,14.7,10.3,5.9,2,0.9,13.6,18.4,-0.7,1.1,0.4,0.022,-4.2,0.3,-3.9,-0.4,diallha01
2020,Gorgui Dieng,1,Gorgui Dieng,C,30,TOT,63,1096,17.1,0.568,0.418,0.277,8.5,25.8,17,9.7,2.2,4.5,12.8,17.6,1.3,1.7,2.9,0.129,-0.2,1.8,1.5,1,dienggo01
2020,Spencer Dinwiddie,1,Spencer Dinwiddie,PG,26,BRK,64,1994,17.8,0.541,0.392,0.437,1.7,9.6,5.7,35,0.9,0.9,12.5,29.2,3.2,1.6,4.8,0.116,2.7,-0.9,1.8,1.9,dinwisp01
2020,Donte DiVincenzo,1,Donte DiVincenzo,SG,23,MIL,66,1520,14.1,0.557,0.484,0.169,4.6,15.5,10.3,13.6,2.6,1.2,14.1,17.3,1,3.2,4.3,0.135,-1.1,2.4,1.3,1.3,divindo01
2020,Luka Dončić,1,Luka Dončić,PG,20,DAL,61,2047,27.6,0.585,0.431,0.448,4.1,25,14.7,45.7,1.5,0.6,14.8,36.8,6.5,2.3,8.8,0.207,7.4,1,8.4,5.4,doncilu01
2020,Luguentz Dort,1,Luguentz Dort,SF,20,OKC,36,820,7.6,0.506,0.463,0.243,3.3,7.5,5.5,4.6,1.8,0.4,8.4,14.1,0.1,0.8,0.8,0.049,-4.1,0.4,-3.7,-0.4,dortlu01
2020,Damyean Dotson,1,Damyean Dotson,SG,25,NYK,48,836,10.9,0.527,0.562,0.114,1.2,10.6,5.8,10,1.3,0.5,6.5,16.5,0.6,0.4,0.9,0.053,-0.9,-0.5,-1.4,0.1,dotsoda01
2020,Sekou Doumbouya,1,Sekou Doumbouya,PF,19,DET,38,754,6.2,0.474,0.415,0.195,3,14.9,8.9,3.6,1.3,0.9,12,16.9,-0.8,0.5,-0.3,-0.02,-5.2,-1.4,-6.7,-0.9,doumbse01
2020,PJ Dozier,1,PJ Dozier,SG,23,DEN,29,412,11.6,0.495,0.312,0.185,2.7,12.2,7.5,21.6,1.7,1.3,13.7,20.8,0,0.4,0.4,0.044,-2.5,-1.2,-3.8,-0.2,doziepj01
2020,Goran Dragic,1,Goran Dragić,PG,33,MIA,59,1663,16.3,0.573,0.467,0.34,2,10.2,6.3,29.2,1.2,0.6,14.8,25.9,2.2,1.3,3.5,0.102,1.4,-1.6,-0.1,0.8,dragigo01
2020,Andre Drummond,1,Andre Drummond,C,26,TOT,57,1879,22,0.553,0.045,0.375,14.9,37.5,26,13.6,2.8,4.2,18.2,25.9,0.6,3.6,4.2,0.108,-0.1,1.1,0.9,1.4,drumman01
2020,Jared Dudley,1,Jared Dudley,PF,34,LAL,45,364,7.8,0.558,0.7,0.033,1.8,13.7,7.8,9.5,2,0.7,11.6,8,0.3,0.5,0.8,0.102,-2.7,2,-0.7,0.1,dudleja01
2020,Kris Dunn,1,Kris Dunn,PG,25,CHI,51,1269,12.1,0.51,0.327,0.158,1.9,14.9,8.1,19.4,3.8,1.3,15.7,14.6,0.3,2,2.3,0.085,-3.8,3.1,-0.6,0.4,dunnkr01
2020,Carsen Edwards,1,Carsen Edwards,SG,21,BOS,37,351,6.9,0.444,0.594,0.148,1.9,12.4,7.2,9.3,1.7,1.1,9.9,18.4,-0.3,0.4,0.1,0.014,-4.4,-0.2,-4.6,-0.2,edwarca01
2020,Henry Ellenson,1,Henry Ellenson,C,23,BRK,5,15,-1.3,0.143,0.571,0,14.1,27,20.7,8.7,0,0,0,19.5,-0.1,0,-0.1,-0.183,-7.5,-3.4,-10.9,0,ellenhe01
2020,Wayne Ellington,1,Wayne Ellington,SG,32,NYK,36,558,8.5,0.509,0.822,0.075,0.7,12,6.2,11,1.1,0.7,9.1,15,0.2,0.2,0.4,0.035,-1.9,-1,-2.9,-0.1,ellinwa01
2020,Joel Embiid,1,Joel Embiid,C,25,PHI,51,1506,25.8,0.59,0.215,0.543,10.3,33.2,21.7,16.9,1.4,3.7,13.8,32.9,3.3,2.7,6,0.192,3.7,1,4.7,2.5,embiijo01
2020,James Ennis III,1,James Ennis III,SF-SG,29,TOT,69,1265,11.5,0.565,0.471,0.273,6.1,15.3,10.6,7,1.3,1.5,12.6,15.7,1,1.4,2.4,0.09,-2.2,-0.4,-2.6,-0.2,ennisja01
2020,Drew Eubanks,1,Drew Eubanks,C,22,SAS,22,272,17.3,0.682,0.015,0.388,11.1,22.6,16.8,7.7,0.9,5.5,21.1,15.8,0.5,0.3,0.8,0.134,-1.4,-0.4,-1.8,0,eubandr01
2020,Jacob Evans,1,Jacob Evans,SG,22,TOT,29,418,5.5,0.436,0.291,0.216,2.3,8.6,5.3,10.8,1.3,2.6,14.6,17.5,-0.7,0.2,-0.5,-0.056,-5.8,-1.3,-7.1,-0.5,evansja02
2020,Dante Exum,1,Dante Exum,SG,24,TOT,35,485,10.3,0.576,0.361,0.361,2.7,12.6,7.7,11.5,1.3,1.4,18.4,15,0.2,0.2,0.4,0.043,-2.5,-0.4,-2.9,-0.1,exumda01
2020,Tacko Fall,1,Tacko Fall,C,24,BOS,7,33,28.4,0.751,0,0.214,3.3,44.9,24.3,5.8,1.5,11.2,16.4,23.7,0.1,0.1,0.2,0.223,0.4,6,6.5,0.1,fallta01
2020,Derrick Favors,1,Derrick Favors,C,28,NOP,51,1243,18.5,0.62,0.021,0.209,13.9,28.9,21.4,9.2,1.1,3.1,12.9,14,2.6,1.6,4.2,0.162,0.7,0.3,1,0.9,favorde01
2020,Cristiano Felício,1,Cristiano Felício,C,27,CHI,22,386,12.8,0.671,0.037,0.426,15,14.1,14.6,5.7,1.2,0.5,21.9,9.1,0.7,0.3,1,0.126,-1.4,-1.7,-3.1,-0.1,feliccr01
2020,Terrance Ferguson,1,Terrance Ferguson,SF,21,OKC,56,1257,3.7,0.481,0.764,0.091,2.1,4.4,3.3,5.3,1,1.2,11.9,9.1,-0.3,0.9,0.6,0.021,-4.8,0.3,-4.5,-0.8,fergute01
2020,Bruno Fernando,1,Bruno Fernando,C,21,ATL,56,713,11.9,0.542,0.186,0.256,10,20,15,9.9,1.2,2,15.9,15.3,0.4,0.4,0.8,0.055,-3.2,-0.9,-4.1,-0.4,fernabr01
2020,Yogi Ferrell,1,Yogi Ferrell,PG,26,SAC,50,530,12.2,0.528,0.42,0.223,1.2,9.4,5.2,18.8,1.6,0.7,11.9,19.2,0.3,0.3,0.7,0.06,-1.5,-0.3,-1.8,0,ferreyo01
2020,Dorian Finney-Smith,1,Dorian Finney-Smith,PF,26,DAL,71,2120,12.3,0.595,0.58,0.207,7.3,12.7,10,7.2,1,1.6,10.8,12.9,3.3,1.5,4.9,0.11,0.1,-0.3,-0.2,0.9,finnedo01
2020,Bryn Forbes,1,Bryn Forbes,SG,26,SAS,63,1579,11.1,0.57,0.656,0.155,0.8,7.8,4.3,9.5,1,0,8.4,18.5,1.3,0.3,1.5,0.047,-0.6,-2.1,-2.7,-0.3,forbebr01
2020,Evan Fournier,1,Evan Fournier,SF,27,ORL,66,2076,16.4,0.595,0.467,0.237,0.9,8.2,4.4,16.6,1.7,0.7,10.9,23.9,2.9,1.7,4.6,0.106,1.4,-0.4,1,1.6,fournev01
2020,De'Aaron Fox,1,De'Aaron Fox,PG,22,SAC,51,1634,20.6,0.558,0.227,0.42,2.4,11.4,6.8,35.3,2.2,1.5,14.1,29.8,2.6,1.4,4,0.118,2.3,-0.5,1.8,1.6,foxde01
2020,Melvin Frazier,1,Melvin Frazier,SG,23,ORL,19,126,9.8,0.559,0.471,0.118,1.7,7.1,4.3,3.4,3.5,1.4,12.3,14,0,0.2,0.2,0.057,-3.5,1.2,-2.3,0,frazime01
2020,Michael Frazier,1,Michael Frazier,SG,25,HOU,13,145,-0.9,0.384,0.793,0.483,0.7,6.6,3.6,1.7,0.6,0,12.5,11.5,-0.2,0.1,-0.2,-0.06,-8.9,-2.1,-11,-0.3,frazimi01
2020,Tim Frazier,1,Tim Frazier,PG,29,DET,27,355,9.8,0.464,0.319,0.255,2.8,7.8,5.3,36.5,1.9,0.9,25.6,17.3,-0.1,0.2,0.1,0.016,-3,-1.6,-4.6,-0.2,fraziti01
2020,Enes Freedom,1,Enes Freedom,C,27,BOS,58,983,22.4,0.599,0.02,0.284,18,28.9,23.5,8.8,1.1,3.9,12.5,19.4,2.6,1.8,4.4,0.214,1.8,-0.3,1.5,0.9,kanteen01
2020,Markelle Fultz,1,Markelle Fultz,PG,21,ORL,72,1996,14.3,0.517,0.175,0.206,2.1,11,6.4,29,2.2,0.5,14.9,21.4,0.6,2,2.7,0.065,-1.8,0,-1.8,0.1,fultzma01
2020,Wenyen Gabriel,1,Wenyen Gabriel,PF,22,TOT,30,235,9.6,0.546,0.417,0.458,9.5,13.9,11.7,4.4,2.2,2.6,21.7,13.4,0,0.2,0.2,0.048,-3.7,-0.1,-3.8,-0.1,gabriwe01
2020,Daniel Gafford,1,Daniel Gafford,C,21,CHI,43,609,16.2,0.686,0,0.448,9,10.3,9.6,5.2,1,8.7,15.3,13.3,1.1,0.8,1.9,0.146,-2.8,1.5,-1.3,0.1,gaffoda01
2020,Danilo Gallinari,1,Danilo Gallinari,PF,31,OKC,62,1834,19.5,0.612,0.537,0.365,2.1,16.8,9.7,10.3,1.1,0.2,7.4,24.6,4.5,1.9,6.3,0.166,4.1,-0.9,3.3,2.4,gallida01
2020,Langston Galloway,1,Langston Galloway,SG,28,DET,66,1702,12.3,0.584,0.611,0.157,2.2,7.8,5,8.8,1.4,0.5,6.5,15.9,2.4,0.7,3.1,0.087,0,-0.9,-0.8,0.5,gallola01
2020,Darius Garland,1,Darius Garland,SG,20,CLE,59,1824,8.5,0.498,0.423,0.103,1.6,5.2,3.4,18.5,1.1,0.2,17.1,20.7,-1.3,0,-1.3,-0.034,-2.7,-2.8,-5.5,-1.7,garlada01
2020,Marc Gasol,1,Marc Gasol,C,35,TOR,44,1161,11.8,0.551,0.53,0.176,2.9,21.7,12.5,17.3,1.4,3.2,16.4,13.2,0.8,2.2,3,0.124,-1.2,2.8,1.6,1.1,gasolma01
2020,Rudy Gay,1,Rudy Gay,PF,33,SAS,67,1461,15.4,0.553,0.369,0.228,4.5,22.2,13.4,11.3,1.1,2,11.8,22,0.9,1.1,2.1,0.068,0,-0.9,-0.8,0.4,gayru01
2020,Paul George,1,Paul George,SF,29,LAC,48,1419,21.1,0.589,0.487,0.277,1.8,17.7,10,21.1,2.3,1.2,12.5,29.6,2.5,2.3,4.8,0.161,3.8,1.1,4.9,2.5,georgpa01
2020,Taj Gibson,1,Taj Gibson,C,34,NYK,62,1025,16.1,0.61,0.049,0.196,11.2,16.7,13.9,7.6,1.3,2.8,13.1,14.8,1.8,0.8,2.6,0.12,-0.8,-0.3,-1.1,0.2,gibsota01
2020,Harry Giles,1,Harry Giles,C,21,SAC,46,667,16.4,0.58,0.008,0.195,7.1,25.1,15.9,14.2,1.6,2.6,13.9,20.6,0.8,0.8,1.6,0.112,-2.2,0.9,-1.3,0.1,gilesha01
2020,Shai Gilgeous-Alexander,1,Shai Gilgeous-Alexander,SG,21,OKC,70,2428,17.7,0.568,0.247,0.352,2.2,16.1,9.4,15.2,1.6,1.7,10.3,23.7,3.1,3,6.1,0.121,1.3,0.4,1.7,2.2,gilgesh01
2020,Rudy Gobert,1,Rudy Gobert,C,27,UTA,68,2333,21.7,0.699,0,0.724,11.2,31.3,21.6,6.5,1.1,4.8,15,16.2,6.5,4.2,10.7,0.221,1.7,1.9,3.6,3.3,goberru01
2020,Brandon Goodwin,1,Brandon Goodwin,PG,24,ATL,34,430,11.6,0.507,0.458,0.158,2.7,15.5,9,18,1.3,0.8,12.5,22.4,-0.1,0.2,0.1,0.013,-1.6,-1.3,-2.9,-0.1,goodwbr01
2020,Aaron Gordon,1,Aaron Gordon,PF,24,ORL,62,2017,15.1,0.516,0.309,0.292,5.5,20.3,12.7,17.4,1.2,1.7,10.4,20.7,1.4,2.3,3.7,0.087,-0.1,0.1,0,1,gordoaa01
2020,Eric Gordon,1,Eric Gordon,SF,31,HOU,36,1016,10.3,0.51,0.654,0.231,0.9,6.5,3.7,7.9,1,1.1,7.8,22.5,-0.1,0.6,0.5,0.024,-1.8,-2.1,-3.9,-0.5,gordoer01
2020,Devonte' Graham,1,Devonte' Graham,PG,24,CHO,63,2211,15.8,0.537,0.607,0.242,2,8.7,5.2,35.3,1.4,0.6,14.5,24.8,2.4,0.9,3.4,0.073,2.5,-2.1,0.5,1.4,grahade01
2020,Treveon Graham,1,Treveon Graham,SF,26,TOT,55,929,6.6,0.456,0.496,0.231,5.7,11.7,8.6,6.6,1.2,0.5,9.8,13.1,-0.2,0.4,0.2,0.009,-4.5,-1.1,-5.6,-0.8,grahatr01
2020,Jerami Grant,1,Jerami Grant,PF,25,DEN,71,1892,14.4,0.591,0.397,0.309,3.4,11.2,7.3,6.6,1.3,2.8,8,18,2.8,1.6,4.4,0.111,0.1,-0.6,-0.5,0.7,grantje01
2020,Jerian Grant,1,Jerian Grant,SG,27,WAS,6,80,6.6,0.449,0.296,0.259,2.6,5.7,4.1,15.3,0.6,1.1,9.1,17.2,0,0,0,-0.018,-4.5,-2,-6.5,-0.1,grantje02
2020,Josh Gray,1,Josh Gray,PG,26,NOP,2,23,-5,0.5,0,0,4.6,4.6,4.6,10.4,0,0,71.4,12.5,-0.1,0,-0.1,-0.226,-11.4,-4.7,-16,-0.1,grayjo01
2020,Danny Green,1,Danny Green,SG,32,LAL,68,1687,10.8,0.552,0.69,0.101,3.3,11.2,7.3,7.1,2.4,1.7,11.3,13.9,0.8,2.5,3.4,0.096,-1.1,1.5,0.5,1.1,greenda02
2020,Draymond Green,1,Draymond Green,PF,29,GSW,43,1222,12.5,0.489,0.408,0.263,2,22.3,11.8,31.2,2.3,2.4,21.8,15.7,-0.2,1.3,1.1,0.044,-2.1,1.9,-0.2,0.5,greendr01
2020,JaMychal Green,1,JaMychal Green,PF,29,LAC,63,1307,11.1,0.576,0.676,0.136,6.3,24.1,15.4,5,1,1.6,12.6,13.7,1.1,2,3.1,0.115,-1.2,0.7,-0.5,0.5,greenja01
2020,Javonte Green,1,Javonte Green,SG,26,BOS,48,468,13.1,0.564,0.262,0.333,5.6,15.6,10.6,7.7,2.5,1.6,13.7,15.3,0.4,0.8,1.1,0.113,-2.1,1.4,-0.7,0.2,greenja02
2020,Jeff Green,1,Jeff Green,PF-C,33,TOT,48,960,13.7,0.59,0.532,0.265,2.7,12,7.5,7.9,1.3,1.7,9.9,19,1.2,0.9,2.1,0.104,0,-0.1,-0.1,0.5,greenje02
2020,Blake Griffin,1,Blake Griffin,PF,30,DET,18,512,11.9,0.476,0.444,0.392,3.7,15,9.3,18,0.7,1.1,12,28.4,-0.4,0.3,-0.1,-0.012,-1.7,-2.6,-4.3,-0.3,griffbl01
2020,Marko Guduric,1,Marko Guduric,SG,24,MEM,44,484,8.8,0.514,0.529,0.166,3.1,12.6,7.9,12.3,1.2,1.4,17.6,17.6,-0.3,0.4,0.1,0.014,-2.7,-0.7,-3.4,-0.2,gudurma01
2020,Kyle Guy,1,Kyle Guy,SG,22,SAC,3,10,6.6,0.4,0.6,0,0,11.5,5.6,15.6,0,0,0,21.7,0,0,0,-0.045,-7.5,-4.8,-12.3,0,guyky01
2020,Rui Hachimura,1,Rui Hachimura,PF,21,WAS,48,1444,13.5,0.535,0.16,0.257,5.7,17,11.1,8.8,1.2,0.5,8,19,1.3,0.5,1.8,0.06,-1.2,-2,-3.2,-0.4,hachiru01
2020,Devon Hall,1,Devon Hall,PG,24,OKC,11,81,3.1,0.298,0.567,0.267,2.8,6.6,4.8,21.3,2.4,1.1,13,20.9,-0.3,0.1,-0.2,-0.116,-6,-0.7,-6.7,-0.1,hallde01
2020,Donta Hall,1,Donta Hall,C-PF,22,TOT,9,133,13.6,0.652,0,0.818,11.4,19.2,15.4,4.2,1.1,3.8,14.3,11.1,0.2,0.2,0.4,0.137,-3.5,-0.4,-3.9,-0.1,halldo01
2020,Dusty Hannahs,1,Dusty Hannahs,SG,26,MEM,2,13,21.3,0.607,0.333,0.222,0,8,4.1,0,0,0,0,31.6,0,0,0,0.146,5.1,-2.1,3.1,0,hannadu01
2020,Tim Hardaway Jr.,1,Tim Hardaway Jr.,SG,27,DAL,71,2091,14.5,0.581,0.58,0.206,1.3,10.2,5.8,9.7,0.9,0.2,6.7,21.1,3.4,1.1,4.4,0.102,1.2,-1.4,-0.1,1,hardati02
2020,James Harden,1,James Harden,SG,30,HOU,68,2483,29.1,0.626,0.557,0.528,2.9,16,9.4,35.9,2.3,2.1,14.2,36.3,9.9,3.2,13.1,0.254,8.1,1.6,9.6,7.3,hardeja01
2020,Maurice Harkless,1,Maurice Harkless,PF-SF,26,TOT,62,1427,9.8,0.572,0.346,0.233,4.1,13.3,8.8,6.4,1.9,2.1,14.5,10.7,0.8,1.9,2.7,0.09,-2.6,1.9,-0.7,0.5,harklma01
2020,Jared Harper,1,Jared Harper,PG,22,PHO,3,8,-5.3,0.25,0.5,0,0,0,0,0,0,0,0,21.3,0,0,0,-0.249,-10.1,-5.6,-15.7,0,harpeja01
2020,Montrezl Harrell,1,Montrezl Harrell,C,26,LAC,63,1749,23.2,0.607,0.022,0.432,9.9,16.3,13.2,10.3,1.1,3.6,10.1,25.7,4.4,2.5,7,0.191,2.5,0.5,2.9,2.2,harremo01
2020,Gary Harris,1,Gary Harris,SG,25,DEN,56,1780,9.7,0.519,0.405,0.177,1.6,8.6,5.1,8.9,2.1,0.7,9.7,15.1,0.5,1.4,1.9,0.052,-2.8,0.3,-2.5,-0.2,harriga01
2020,Joe Harris,1,Joe Harris,SF,28,BRK,69,2123,13.3,0.606,0.518,0.114,3.2,11.2,7.3,10.4,0.9,0.7,11.2,18.3,2.5,1.8,4.3,0.097,0.4,-0.6,-0.2,1,harrijo01
2020,Tobias Harris,1,Tobias Harris,PF,27,PHI,72,2469,17.2,0.556,0.304,0.184,3.1,19.1,11.1,14.6,1,1.4,7.6,23.9,3.5,2.7,6.2,0.121,1.3,-0.5,0.8,1.8,harrito02
2020,Shaquille Harrison,1,Shaquille Harrison,SG,26,CHI,43,484,17.8,0.559,0.255,0.303,4.8,15.3,9.8,15.3,3.4,3.7,9.2,18.1,0.7,0.8,1.5,0.153,0.4,2.4,2.8,0.6,harrish01
2020,Josh Hart,1,Josh Hart,SF,24,NOP,65,1755,11.9,0.563,0.665,0.216,3.7,22.1,12.8,8.2,1.7,1.1,11.4,15.3,1.3,1.8,3.1,0.085,-1.1,0.4,-0.7,0.6,hartjo01
2020,Isaiah Hartenstein,1,Isaiah Hartenstein,C,21,HOU,23,266,18.6,0.674,0.075,0.418,11.3,24.3,17.7,10,1.6,3.9,16.8,14.8,0.7,0.4,1.1,0.19,-1,1.3,0.3,0.2,harteis01
2020,Udonis Haslem,1,Udonis Haslem,C,39,MIA,4,44,6.5,0.47,0.273,0.364,2.6,36.7,20.3,3.2,0,0,7.3,13.8,0,0.1,0,0.041,-5.8,-1.6,-7.4,-0.1,hasleud01
2020,Jaxson Hayes,1,Jaxson Hayes,C,19,NOP,64,1080,17.6,0.689,0.015,0.734,9.5,16,12.7,7.2,1.1,4.3,13.4,15,2.8,1.1,3.9,0.171,-0.9,0.6,-0.3,0.5,hayesja02
2020,Gordon Hayward,1,Gordon Hayward,SF,29,BOS,52,1740,18.1,0.595,0.317,0.207,3.4,17.8,10.7,18.7,1.1,1.2,11.2,21.1,3.5,2.2,5.7,0.158,2.6,0.1,2.7,2,haywago01
2020,John Henson,1,John Henson,C,29,TOT,40,600,17,0.578,0.211,0.269,8.5,21.8,15.1,13.4,2,6,15.8,16.3,0.6,0.8,1.4,0.109,-1.2,2.1,0.9,0.4,hensojo01
2020,Dewan Hernandez,1,Dewan Hernandez,C,23,TOR,6,28,12.9,0.432,0.143,0.357,19.3,33.2,26.4,16.4,1.7,0,15.6,29.3,0,0.1,0,0.043,-6.6,-3,-9.6,-0.1,hernade01
2020,Juancho Hernangomez,1,Juancho Hernangómez,PF,24,TOT,48,833,10.4,0.518,0.522,0.287,5.6,20.5,12.8,6.6,1.1,1,10.3,15.7,0.2,0.7,0.9,0.052,-2.2,-1.1,-3.4,-0.3,hernaju01
2020,Willy Hernangómez,1,Willy Hernangómez,C,25,CHO,31,375,19.2,0.576,0.158,0.424,12.1,27.5,19.5,13.5,1.3,1.7,15.4,22.9,0.4,0.4,0.8,0.107,0.6,-0.5,0.1,0.2,hernawi01
2020,Tyler Herro,1,Tyler Herro,SG,20,MIA,55,1508,12.5,0.55,0.472,0.158,1.2,14.9,8.3,12.7,1.1,0.6,11.4,22.3,0.2,1.3,1.6,0.05,-0.4,-1.2,-1.6,0.1,herroty01
2020,Kevin Hervey,1,Kevin Hervey,PF,23,OKC,10,52,5,0.315,0.741,0,2.2,22.7,12.7,13.9,0.9,1.7,0,22.8,-0.2,0.1,-0.1,-0.085,-4,-1.1,-5.1,0,herveke01
2020,Mario Hezonja,1,Mario Hezonja,PF,24,POR,53,871,9.5,0.525,0.358,0.271,3.6,18.3,11,7.5,2,0.9,14.7,13.9,0.1,0.6,0.8,0.043,-3.1,0.2,-2.9,-0.2,hezonma01
2020,Buddy Hield,1,Buddy Hield,SG,27,SAC,72,2216,16,0.566,0.592,0.117,2.8,14.1,8.3,15.5,1.4,0.7,12.1,27.2,1.4,1.5,3,0.064,2.5,-1.4,1.1,1.7,hieldbu01
2020,George Hill,1,George Hill,PG,33,MIL,59,1271,16.9,0.659,0.468,0.269,4.1,9.3,6.9,19,1.7,0.3,11.9,15.5,3.5,2.1,5.5,0.21,1.6,1.3,2.9,1.6,hillge01
2020,Solomon Hill,1,Solomon Hill,PF,28,TOT,59,1088,9.8,0.535,0.615,0.194,2.9,13,8.1,12.4,1.9,1,14.5,13.6,0.4,1.1,1.4,0.064,-2,0.3,-1.7,0.1,hillso01
2020,Jaylen Hoard,1,Jaylen Hoard,PF,20,POR,13,103,14.9,0.504,0.094,0.406,14.4,18.1,16.2,5.3,2.3,0,9.6,17.2,0.1,0.1,0.2,0.093,-0.8,-1.3,-2.1,0,hoardja01
2020,Aaron Holiday,1,Aaron Holiday,PG,23,IND,66,1617,11.6,0.521,0.393,0.155,1.5,9,5.3,19.1,1.7,0.9,12.8,18.7,0.4,1.7,2.1,0.063,-1.6,0,-1.6,0.2,holidaa01
2020,Jrue Holiday,1,Jrue Holiday,SG,29,NOP,61,2117,17,0.537,0.344,0.181,3.8,10.9,7.3,29.1,2.2,1.9,14.5,24.5,2,1.9,3.9,0.088,1.6,0.2,1.8,2,holidjr01
2020,Justin Holiday,1,Justin Holiday,SF,30,IND,73,1826,12.1,0.585,0.681,0.138,1.9,12.2,7.1,6.7,2.3,2.2,7.9,13.4,1.6,2.6,4.2,0.112,-0.5,1.8,1.3,1.5,holidju01
2020,Rondae Hollis-Jefferson,1,Rondae Hollis-Jefferson,PF,25,TOR,60,1122,15.1,0.533,0.07,0.435,10.6,15.9,13.3,13.6,2,2,13.1,17.2,1.4,2,3.4,0.146,-1.2,1.5,0.3,0.6,holliro01
2020,Richaun Holmes,1,Richaun Holmes,C,26,SAC,44,1242,19.7,0.681,0,0.343,11.2,21.5,16.2,5.1,1.6,4.3,11.6,15.6,3.4,1.5,4.9,0.19,0.3,0.7,1,0.9,holmeri01
2020,Rodney Hood,1,Rodney Hood,SF,27,POR,21,619,12.2,0.625,0.413,0.157,1.7,10.4,6.1,7,1.3,0.6,9.4,13.9,0.9,0.2,1.1,0.084,-0.4,-0.5,-0.9,0.2,hoodro01
2020,Al Horford,1,Al Horford,C,33,PHI,67,2025,15.7,0.536,0.399,0.113,5.6,19.3,12.4,19.2,1.2,2.6,9.7,17.5,2.8,2.6,5.4,0.128,1.3,1,2.2,2.2,horfoal01
2020,Talen Horton-Tucker,1,Talen Horton-Tucker,SG,19,LAL,6,81,12.3,0.535,0.433,0.133,2.7,6.7,4.7,10.5,4.7,1.1,15.9,19.7,0,0.2,0.1,0.07,-4,2,-2.1,0,hortota01
2020,Danuel House Jr.,1,Danuel House Jr.,SF,26,HOU,63,1913,11.3,0.572,0.659,0.167,3.1,11.6,7.3,6.1,1.6,1.5,8.5,13.7,1.9,1.8,3.6,0.091,-0.8,0,-0.7,0.6,houseda01
2020,Dwight Howard,1,Dwight Howard,C,34,LAL,69,1306,18.7,0.696,0.018,0.773,14.6,27.8,21.2,4.8,1.1,5.4,18.5,14.7,2.8,2.6,5.4,0.197,-1,1.2,0.2,0.7,howardw01
2020,William Howard,1,William Howard,PF,26,HOU,2,13,-12.7,0,1,0,0,16.3,8.1,9.1,0,0,20,15.9,-0.1,0,-0.1,-0.357,-14.2,-5.4,-19.6,-0.1,howarwi01
2020,Kevin Huerter,1,Kevin Huerter,SG,21,ATL,56,1760,11.5,0.536,0.548,0.105,2.1,12,7,17.5,1.4,1.3,12,17.1,1,0.6,1.6,0.043,-0.7,-0.9,-1.6,0.2,huertke01
2020,De'Andre Hunter,1,De'Andre Hunter,SF,22,ATL,63,2018,8.6,0.521,0.445,0.211,2.3,13.1,7.6,8,1,0.7,12.1,17.5,-0.4,0.5,0.1,0.002,-2.9,-1.8,-4.7,-1.4,huntede01
2020,Chandler Hutchison,1,Chandler Hutchison,SF,23,CHI,28,527,12.4,0.521,0.217,0.446,3.6,19.8,11.3,7.4,2.5,1.3,11.4,19.1,0,0.7,0.7,0.06,-2.7,0.1,-2.6,-0.1,hutchch01
2020,Serge Ibaka,1,Serge Ibaka,C,30,TOR,55,1485,17.3,0.583,0.272,0.185,8.3,23.5,16.1,8.6,0.9,3,13.1,24,1.2,2.7,3.9,0.126,0.1,0,0.1,0.8,ibakase01
2020,Andre Iguodala,1,Andre Iguodala,SF,36,MIA,21,418,10.5,0.507,0.534,0.17,4.7,15.7,10.4,16.9,1.6,5,21.6,12.7,0,0.6,0.6,0.065,-1.9,1.4,-0.5,0.2,iguodan01
2020,Ersan İlyasova,1,Ersan İlyasova,PF,32,MIL,63,986,14.9,0.589,0.438,0.278,6.6,22.7,15.1,6.6,1.1,1.5,8.8,16.1,1.6,2,3.6,0.174,-0.3,0.8,0.4,0.6,ilyaser01
2020,Joe Ingles,1,Joe Ingles,PF,32,UTA,72,2137,12.6,0.595,0.638,0.17,1.4,12.5,7.2,24.4,1.5,0.4,19.3,15.1,2.7,2.1,4.8,0.108,0.1,0.7,0.7,1.5,inglejo01
2020,Brandon Ingram,1,Brandon Ingram,PF,22,NOP,62,2104,18.8,0.587,0.35,0.336,2.6,16.6,9.6,19.3,1.3,1.5,13.1,28.1,3.3,1.8,5.1,0.115,2.5,-0.4,2.1,2.2,ingrabr01
2020,Kyrie Irving,1,Kyrie Irving,PG,27,BRK,20,658,26.2,0.595,0.341,0.245,3.5,12.5,8.1,36.7,1.9,1.3,10.1,32.6,2.1,0.8,2.9,0.21,6.7,0.9,7.7,1.6,irvinky01
2020,Jonathan Isaac,1,Jonathan Isaac,PF,22,ORL,34,980,17.3,0.552,0.283,0.232,6.2,19.6,12.7,7.4,2.6,7.2,11.8,18.3,0.6,1.9,2.5,0.12,-0.6,2.9,2.3,1.1,isaacjo01
2020,Wes Iwundu,1,Wes Iwundu,SF,25,ORL,52,953,10.3,0.544,0.352,0.416,2.6,12.5,7.4,8.8,1.3,1.2,8.6,13.7,0.8,0.8,1.7,0.084,-2.7,0,-2.6,-0.2,iwundwe01
